motif,motif_len,support_total,support_correct,support_incorrect,support_rate,p_correct_given_motif,p_incorrect_given_motif,baseline_correct_rate,baseline_incorrect_rate,delta_correct_vs_baseline,lift_correct,lift_incorrect,log_odds_ratio,indicator_direction,indicator_strength
derive_intermediate simplify,2,26,20,6,0.009690644800596348,0.7692307692307693,0.23076923076923078,0.45956019381289603,0.540439806187104,0.30967057541787324,1.6738411628922578,0.42700265251989394,1.3228772039824048,success,0.30967057541787324
check-constraint simplify derive-intermediate,3,13,10,3,0.004845322400298174,0.7692307692307693,0.23076923076923078,0.45956019381289603,0.540439806187104,0.30967057541787324,1.6738411628922578,0.42700265251989394,1.2667346152325336,success,0.30967057541787324
substitute simplify compute,3,13,10,3,0.004845322400298174,0.7692307692307693,0.23076923076923078,0.45956019381289603,0.540439806187104,0.30967057541787324,1.6738411628922578,0.42700265251989394,1.2667346152325336,success,0.30967057541787324
approximate,1,20,3,17,0.007454342154304882,0.15,0.85,0.45956019381289603,0.540439806187104,-0.309560193812896,0.32639902676399024,1.5727931034482758,-1.4567394969417864,failure,0.309560193812896
apply_formula check_constraint,2,13,2,11,0.004845322400298174,0.15384615384615385,0.8461538461538461,0.45956019381289603,0.540439806187104,-0.3057140399667422,0.33476823257845156,1.5656763925729444,-1.3699934110034113,failure,0.3057140399667422
apply_formula solve_for,2,13,2,11,0.004845322400298174,0.15384615384615385,0.8461538461538461,0.45956019381289603,0.540439806187104,-0.3057140399667422,0.33476823257845156,1.5656763925729444,-1.3699934110034113,failure,0.3057140399667422
analyze apply_algorithm,2,13,2,11,0.004845322400298174,0.15384615384615385,0.8461538461538461,0.45956019381289603,0.540439806187104,-0.3057140399667422,0.33476823257845156,1.5656763925729444,-1.3699934110034113,failure,0.3057140399667422
compute solve_equation,2,13,2,11,0.004845322400298174,0.15384615384615385,0.8461538461538461,0.45956019381289603,0.540439806187104,-0.3057140399667422,0.33476823257845156,1.5656763925729444,-1.3699934110034113,failure,0.3057140399667422
derive_constraint derive_constraint,2,13,2,11,0.004845322400298174,0.15384615384615385,0.8461538461538461,0.45956019381289603,0.540439806187104,-0.3057140399667422,0.33476823257845156,1.5656763925729444,-1.3699934110034113,failure,0.3057140399667422
rewrite apply-formula simplify,3,17,13,4,0.00633619083115915,0.7647058823529411,0.23529411764705882,0.45956019381289603,0.540439806187104,0.3051456885400451,1.663995038404656,0.43537525354969575,1.2684985232512846,success,0.3051456885400451
compute backtrack,2,19,3,16,0.007081625046589639,0.15789473684210525,0.8421052631578947,0.45956019381289603,0.540439806187104,-0.3016654569707908,0.34357792290946343,1.558185117967332,-1.397201646820858,failure,0.3016654569707908
compute derive-intermediate rewrite,3,25,19,6,0.009317927692881103,0.76,0.24,0.45956019381289603,0.540439806187104,0.300439806187104,1.6537550689375506,0.44408275862068963,1.2720430601321724,success,0.300439806187104
derive-intermediate compare,2,83,63,20,0.030935519940365263,0.7590361445783133,0.24096385542168675,0.45956019381289603,0.540439806187104,0.2994759507654172,1.6516577257936855,0.44586622351474864,1.331208045313483,success,0.2994759507654172
check_constraint compute compute,3,31,5,26,0.011554230339172567,0.16129032258064516,0.8387096774193549,0.45956019381289603,0.540439806187104,-0.2982698712322509,0.3509666954451508,1.5519021134593995,-1.4243696787770221,failure,0.2982698712322509
compute compute apply-formula,3,73,55,18,0.02720834886321282,0.7534246575342466,0.2465753424657534,0.45956019381289603,0.540439806187104,0.29386446372135056,1.6394471663944716,0.45624940954180443,1.2937910148808185,success,0.29386446372135056
derive_constraint,1,24,4,20,0.008945210585165859,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.3649310385341706,failure,0.2928935271462294
derive_constraint instantiate,2,18,3,15,0.006708907938874394,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.3339844256998248,failure,0.2928935271462294
analyze apply_formula apply_formula,3,18,3,15,0.006708907938874394,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.3339844256998248,failure,0.2928935271462294
compare compare compute,3,12,2,10,0.004472605292582929,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.278327188325332,failure,0.2928935271462294
derive-intermediate apply-formula compare,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
analyze derive-intermediate simplify,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
compute backtrack analyze,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
instantiate apply-formula case-split,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
compute apply_formula apply_formula,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
sum apply-formula compute,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
backtrack guess compute,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
compare derive-intermediate compare,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
sum apply-formula,2,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
derive-intermediate derive-intermediate simplify,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
check-constraint instantiate derive-intermediate,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
rewrite case-split,2,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
derive_constraint instantiate enumerate,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
enumerate compute compute,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
compare derive-intermediate derive-intermediate,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
instantiate simplify guess,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
instantiate enumerate,2,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
simplify analyze analyze,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
compute analyze derive-intermediate,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
derive-intermediate solve-equation,2,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
apply_formula check_constraint compute,3,6,1,5,0.0022363026462914647,0.16666666666666666,0.8333333333333334,0.45956019381289603,0.540439806187104,-0.2928935271462294,0.3626655852933225,1.5419540229885058,-1.1398723285907053,failure,0.2928935271462294
instantiate analyze apply_formula,3,24,18,6,0.008945210585165859,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.2185762813327996,success,0.29043980618710397
factorize enumerate,2,20,15,5,0.007454342154304882,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.2069266200779154,success,0.29043980618710397
apply_formula instantiate rewrite,3,12,9,3,0.004472605292582929,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.1658341631660551,success,0.29043980618710397
simplify simplify check-constraint,3,12,9,3,0.004472605292582929,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.1658341631660551,success,0.29043980618710397
check-constraint analyze apply-formula,3,12,9,3,0.004472605292582929,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.1658341631660551,success,0.29043980618710397
analyze case_split compute,3,12,9,3,0.004472605292582929,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.1658341631660551,success,0.29043980618710397
rewrite analyze instantiate,3,12,9,3,0.004472605292582929,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.1658341631660551,success,0.29043980618710397
check-constraint check-constraint check-constraint,3,8,6,2,0.002981736861721953,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.1210604025681659,success,0.29043980618710397
rearrange divide,2,8,6,2,0.002981736861721953,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.1210604025681659,success,0.29043980618710397
instantiate substitute infer,3,8,6,2,0.002981736861721953,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.1210604025681659,success,0.29043980618710397
analyze case_split rewrite,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
case-split conclude,2,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
derive_intermediate substitute,2,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
compute approximate compute,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
apply_formula combine_like_terms,2,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
compare apply-formula compute,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
analyze case_split case_split,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
derive-intermediate compare instantiate,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
simplify rearrange,2,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
apply-formula substitute apply-formula,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
case-split compute rewrite,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
simplify case_split instantiate,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
conclude analyze case-split,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
case-split convert,2,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
apply-formula compute compare,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
backtrack instantiate rewrite,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
apply-formula compute case-split,3,4,3,1,0.0014908684308609765,0.75,0.25,0.45956019381289603,0.540439806187104,0.29043980618710397,1.6319951338199512,0.4625862068965517,1.0110959389178031,success,0.29043980618710397
